Index,Brake,Throttle,Steering
16368205006,1.552499999668555e-07,0.99999984475,0.412365972
16368205007,1.552499999668555e-07,0.99999984475,0.34018971950000004
16368205008,1.552499999668555e-07,0.99999984475,0.30927447900000005
16368205009,1.552499999668555e-07,0.99999984475,0.2370982265
16368205010,1.552499999668555e-07,0.99999984475,0.19586773300000002
16368205011,1.552499999668555e-07,0.99999984475,0.11337622750000001
16368205012,1.552499999668555e-07,0.99999984475,0.030915240500000003
16368205013,1.552499999668555e-07,0.99999984475,0.030915240500000003
16368205014,1.552499999668555e-07,0.99999984475,0.06183048100000001
16368205015,1.552499999668555e-07,0.99999984475,0.298959226
16368205016,1.552499999668555e-07,0.99999984475,0.3505049725
16368205017,1.552499999668555e-07,0.99999984475,0.40205071900000006
16368205018,1.552499999668555e-07,0.99999984475,0.6082642235000001
16368205019,1.552499999668555e-07,0.99999984475,0.7319557040000001
16368205020,1.552499999668555e-07,0.99999984475,0.7319557040000001
16368205021,1.552499999668555e-07,0.99999984475,0.7113557165000001
16368205022,1.552499999668555e-07,0.99999984475,0.44331173100000004
16368205023,1.552499999668555e-07,0.99999984475,0.2680439855
16368205024,1.552499999668555e-07,0.99999984475,0.020599987500000003
16368205025,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205026,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205027,1.552499999668555e-07,0.99999984475,-0.010315253000000002
16368205028,1.552499999668555e-07,0.99999984475,-0.24744399800000003
16368205029,1.552499999668555e-07,0.99999984475,-0.24744399800000003
16368205030,1.552499999668555e-07,0.99999984475,-0.24744399800000003
16368205031,1.552499999668555e-07,0.99999984475,-0.4020812375
16368205032,1.552499999668555e-07,0.99999984475,-0.45362698400000007
16368205033,1.552499999668555e-07,0.99999984475,-0.577348983
16368205034,1.552499999668555e-07,0.99999984475,-0.8660234745000001
16368205035,1.552499999668555e-07,0.99999984475,-0.9691149675
16368205036,1.552499999668555e-07,0.99999984475,-0.56703373
16368205037,1.552499999668555e-07,0.99999984475,-0.010315253000000002
16368205038,1.552499999668555e-07,0.99999984475,-0.010315253000000002
16368205039,1.552499999668555e-07,0.99999984475,0.072145734
16368205040,1.552499999668555e-07,0.95361172475,0.09277624000000001
16368205041,1.552499999668555e-07,0.74742873875,0.09277624000000001
16368205042,1.552499999668555e-07,0.73195585925,0.09277624000000001
16368205043,1.552499999668555e-07,0.62370673975,0.09277624000000001
16368205044,1.552499999668555e-07,0.63402199275,0.09277624000000001
16368205045,1.552499999668555e-07,0.6546372395,0.08246098700000001
16368205046,1.552499999668555e-07,0.68041011275,0.072145734
16368205047,1.552499999668555e-07,0.78865923225,0.072145734
16368205048,1.552499999668555e-07,0.78350160575,0.072145734
16368205049,1.552499999668555e-07,0.773201612,0.072145734
16368205050,1.552499999668555e-07,0.773201612,0.072145734
16368205051,1.552499999668555e-07,0.8453626052500001,0.072145734
16368205052,1.552499999668555e-07,0.979384598,0.072145734
16368205053,1.552499999668555e-07,0.99999984475,0.072145734
16368205054,1.552499999668555e-07,0.99999984475,0.072145734
16368205055,1.552499999668555e-07,0.99999984475,0.072145734
16368205056,1.552499999668555e-07,0.99999984475,0.072145734
16368205057,1.552499999668555e-07,0.932996478,0.06183048100000001
16368205058,1.552499999668555e-07,0.8711354785000001,0.04123049350000001
16368205059,1.552499999668555e-07,0.8453626052500001,0.04123049350000001
16368205060,1.552499999668555e-07,0.8144321055,0.030915240500000003
16368205061,1.552499999668555e-07,0.8195897320000001,0.030915240500000003
16368205062,1.552499999668555e-07,0.829904985,0.072145734
16368205063,1.552499999668555e-07,0.83504735225,0.5051422120000001
16368205064,1.552499999668555e-07,0.85052023175,0.639179464
16368205065,1.552499999668555e-07,0.8659778520000001,0.639179464
16368205066,1.552499999668555e-07,0.8814507315,0.628864211
16368205067,1.552499999668555e-07,0.9433117310000001,0.40205071900000006
16368205068,1.552499999668555e-07,0.9433117310000001,0.103091493
16368205069,1.552499999668555e-07,0.95876935125,0.020599987500000003
16368205070,1.552499999668555e-07,0.9845422245000001,0.020599987500000003
16368205071,1.552499999668555e-07,0.99999984475,0.020599987500000003
16368205072,1.552499999668555e-07,0.99999984475,-0.12372199900000001
16368205073,1.552499999668555e-07,0.99999984475,-0.257759251
16368205074,1.552499999668555e-07,0.99999984475,-0.39176598450000005
16368205075,1.552499999668555e-07,0.99999984475,-0.41239649050000005
16368205076,1.552499999668555e-07,0.99999984475,-0.6701252230000001
16368205077,1.552499999668555e-07,0.99999984475,-0.680440476
16368205078,1.552499999668555e-07,0.99999984475,-0.6701252230000001
16368205079,1.552499999668555e-07,0.99999984475,-0.3299355035
16368205080,1.552499999668555e-07,0.99999984475,-0.010315253000000002
16368205081,1.552499999668555e-07,0.99999984475,-0.010315253000000002
16368205082,1.552499999668555e-07,0.99999984475,-0.010315253000000002
16368205083,1.552499999668555e-07,0.99999984475,-0.010315253000000002
16368205084,1.552499999668555e-07,0.99999984475,0.1340067335
16368205085,1.552499999668555e-07,0.99999984475,0.1340067335
16368205086,1.552499999668555e-07,0.99999984475,0.1340067335
16368205087,1.552499999668555e-07,0.99999984475,0.1340067335
16368205088,1.552499999668555e-07,0.99999984475,0.1340067335
16368205089,1.552499999668555e-07,0.99999984475,0.319589732
16368205090,1.552499999668555e-07,0.99999984475,0.3505049725
16368205091,1.552499999668555e-07,0.99999984475,0.40205071900000006
16368205092,1.552499999668555e-07,0.99999984475,0.36082022550000004
16368205093,1.552499999668555e-07,0.99999984475,0.030915240500000003
16368205094,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205095,1.552499999668555e-07,0.9175235985000001,0.010284734500000002
16368205096,1.552499999668555e-07,0.51029999375,0.010284734500000002
16368205097,0.45875424725,0.05667300974999995,0.010284734500000002
16368205098,0.99999984475,1.552499999668555e-07,0.010284734500000002
16368205099,0.99999984475,1.552499999668555e-07,0.010284734500000002
16368205100,0.99999984475,1.552499999668555e-07,0.010284734500000002
16368205101,0.99999984475,1.552499999668555e-07,0.010284734500000002
16368205102,0.5309152405,1.552499999668555e-07,0.010284734500000002
16368205103,0.13914925599999994,1.552499999668555e-07,0.010284734500000002
16368205104,1.552499999668555e-07,0.19071026175,0.010284734500000002
16368205105,1.552499999668555e-07,0.29380175475,0.010284734500000002
16368205106,1.552499999668555e-07,0.4845271205,0.010284734500000002
16368205107,1.552499999668555e-07,0.4845271205,0.010284734500000002
16368205108,1.552499999668555e-07,0.603091493,0.010284734500000002
16368205109,1.552499999668555e-07,0.79897448525,0.010284734500000002
16368205110,1.552499999668555e-07,0.91238123125,0.010284734500000002
16368205111,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205112,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205113,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205114,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205115,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205116,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205117,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205118,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205119,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205120,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205121,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205122,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205123,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205124,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205125,0.2577136285,0.99999984475,0.010284734500000002
16368205126,0.4742118675,0.99999984475,0.010284734500000002
16368205127,0.51029999375,0.99999984475,0.010284734500000002
16368205128,0.50514236725,0.99999984475,0.010284734500000002
16368205129,0.50514236725,0.99999984475,0.010284734500000002
16368205130,0.50514236725,0.99999984475,0.010284734500000002
16368205131,0.50514236725,0.99999984475,0.010284734500000002
16368205132,0.50514236725,0.99999984475,0.010284734500000002
16368205133,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205134,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205135,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205136,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205137,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205138,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205139,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205140,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205141,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205142,1.552499999668555e-07,0.99999984475,0.298959226
16368205143,1.552499999668555e-07,0.99999984475,0.536087971
16368205144,1.552499999668555e-07,0.99999984475,0.6185489580000001
16368205145,1.552499999668555e-07,0.99999984475,0.7113557165000001
16368205146,1.552499999668555e-07,0.99999984475,0.7422709570000001
16368205147,1.552499999668555e-07,0.99999984475,0.30927447900000005
16368205148,1.552499999668555e-07,0.99999984475,0.06183048100000001
16368205149,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205150,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205151,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205152,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205153,1.552499999668555e-07,0.99999984475,-0.164983011
16368205154,1.552499999668555e-07,0.99999984475,-0.340220238
16368205155,1.552499999668555e-07,0.99999984475,-0.4020812375
16368205156,1.552499999668555e-07,0.99999984475,-0.5361184895000001
16368205157,1.552499999668555e-07,0.99999984475,-0.3299355035
16368205158,1.552499999668555e-07,0.99999984475,-0.010315253000000002
16368205159,1.552499999668555e-07,0.99999984475,-0.010315253000000002
16368205160,1.552499999668555e-07,0.99999984475,0.020599987500000003
16368205161,1.552499999668555e-07,0.99999984475,0.2267829735
16368205162,1.552499999668555e-07,0.99999984475,0.3505049725
16368205163,1.552499999668555e-07,0.99999984475,0.42268122500000005
16368205164,1.552499999668555e-07,0.99999984475,0.298959226
16368205165,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205166,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205167,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205168,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205169,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205170,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205171,1.552499999668555e-07,0.716498239,0.010284734500000002
16368205172,1.552499999668555e-07,0.61339148675,0.010284734500000002
16368205173,1.552499999668555e-07,0.63402199275,0.010284734500000002
16368205174,1.552499999668555e-07,0.83504735225,0.010284734500000002
16368205175,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205176,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205177,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205178,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205179,1.552499999668555e-07,0.5979338665,0.010284734500000002
16368205180,1.552499999668555e-07,0.99999984475,0.15463723950000002
16368205181,1.552499999668555e-07,0.99999984475,0.17523722700000002
16368205182,1.552499999668555e-07,0.99999984475,0.30927447900000005
16368205183,1.552499999668555e-07,0.99999984475,0.39173546600000003
16368205184,1.552499999668555e-07,0.99999984475,0.39173546600000003
16368205185,1.552499999668555e-07,0.99999984475,0.216498239
16368205186,1.552499999668555e-07,0.99999984475,0.020599987500000003
16368205187,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205188,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205189,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205190,1.552499999668555e-07,0.99999984475,-0.030945759000000003
16368205191,1.552499999668555e-07,0.99999984475,-0.31962025050000004
16368205192,1.552499999668555e-07,0.99999984475,-0.39176598450000005
16368205193,1.552499999668555e-07,0.99999984475,-0.17526774550000002
16368205194,1.552499999668555e-07,0.99999984475,-0.010315253000000002
16368205195,1.552499999668555e-07,0.99999984475,-0.010315253000000002
16368205196,1.552499999668555e-07,0.99999984475,-0.010315253000000002
16368205197,1.552499999668555e-07,0.8453626052500001,-0.010315253000000002
16368205198,1.552499999668555e-07,0.649479613,0.103091493
16368205199,1.552499999668555e-07,0.99999984475,0.11337622750000001
16368205200,1.552499999668555e-07,0.99999984475,0.11337622750000001
16368205201,1.552499999668555e-07,0.99999984475,0.11337622750000001
16368205202,1.552499999668555e-07,0.99999984475,0.11337622750000001
16368205203,1.552499999668555e-07,0.7113406125,0.11337622750000001
16368205204,1.552499999668555e-07,0.99999984475,0.298959226
16368205205,1.552499999668555e-07,0.99999984475,0.3505049725
16368205206,1.552499999668555e-07,0.99999984475,0.3505049725
16368205207,1.552499999668555e-07,0.8659778520000001,0.3505049725
16368205208,1.552499999668555e-07,0.9433117310000001,0.32990498500000004
16368205209,1.552499999668555e-07,0.99999984475,0.19586773300000002
16368205210,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205211,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205212,1.552499999668555e-07,0.99999984475,0.010284734500000002
16368205213,1.552499999668555e-07,0.99999984475,-0.010315253000000002
16368205214,1.552499999668555e-07,0.99999984475,-0.010315253000000002
16368205215,1.552499999668555e-07,0.99999984475,-0.010315253000000002
16368205216,1.552499999668555e-07,0.99999984475,-0.010315253000000002
16368205217,1.552499999668555e-07,0.8453626052500001,-0.010315253000000002
16368205218,1.552499999668555e-07,0.7422711122500001,-0.010315253000000002
16368205219,1.552499999668555e-07,0.57731861975,-0.010315253000000002
16368205220,1.552499999668555e-07,0.50514236725,-0.010315253000000002
16368205221,1.552499999668555e-07,0.29380175475,-0.010315253000000002
16368205222,1.552499999668555e-07,0.051530642499999946,-0.010315253000000002
16368205223,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205224,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205225,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205226,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205227,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205228,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205229,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205230,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205231,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205232,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205233,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205234,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205235,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205236,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205237,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205238,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205239,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205240,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205241,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205242,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205243,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205244,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205245,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205246,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205247,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205248,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205249,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205250,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205251,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205252,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205253,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205254,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205255,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205256,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205257,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
16368205258,1.552499999668555e-07,1.552499999668555e-07,-0.010315253000000002
